Integer,Entropy,PrimeDivisors,Cluster,ClusterName,UMAP1,UMAP2
8320,13.287712379549442,3,1,Transitional Wedge,-4.3152843,10.565317
8321,13.287712379549442,2,1,Transitional Wedge,-4.363659,10.626604
8322,13.287712379549442,4,1,Transitional Wedge,-4.3750863,10.646719
8323,13.287712379549442,3,1,Transitional Wedge,-4.3847637,10.670333
8324,13.287712379549442,2,1,Transitional Wedge,-4.385807,10.671366
8325,13.287712379549442,3,1,Transitional Wedge,-4.3895307,10.701793
8326,13.287712379549442,3,1,Transitional Wedge,-4.4079175,10.728101
8327,13.287712379549442,2,1,Transitional Wedge,-4.399211,10.751716
8328,13.287712379549442,3,1,Transitional Wedge,-4.4065475,10.788625
8329,13.287712379549442,1,1,Transitional Wedge,-4.402866,10.830043
8330,13.287712379549442,4,1,Transitional Wedge,-4.4023123,10.863172
8331,13.287712379549442,2,1,Transitional Wedge,-4.394624,10.90039
8332,13.287712379549442,2,1,Transitional Wedge,-4.386839,10.932742
8333,13.287712379549442,2,1,Transitional Wedge,-4.374069,10.970616
8334,13.287712379549442,3,1,Transitional Wedge,-4.361833,11.005174
8335,13.287712379549442,2,1,Transitional Wedge,-4.349954,11.043249
8336,13.287712379549442,2,1,Transitional Wedge,-4.3373857,11.068715
8337,13.287712379549442,3,1,Transitional Wedge,-4.32351,11.0953
8338,13.287712379549442,3,1,Transitional Wedge,-4.3228335,11.10974
8339,13.287712379549442,2,1,Transitional Wedge,-4.307605,11.136104
8340,13.287712379549442,4,1,Transitional Wedge,-4.275665,11.181332
8341,13.287712379549442,2,1,Transitional Wedge,-4.2485847,11.2224045
8342,13.287712379549442,3,1,Transitional Wedge,-4.224357,11.261843
8343,13.287712379549442,2,1,Transitional Wedge,-4.194201,11.289231
8344,13.287712379549442,3,1,Transitional Wedge,-4.178587,11.308182
8345,13.287712379549442,2,1,Transitional Wedge,-4.169235,11.321515
8346,13.287712379549442,4,1,Transitional Wedge,-4.1342597,11.357726
8347,13.287712379549442,2,1,Transitional Wedge,-4.093726,11.4031315
8348,13.287712379549442,2,1,Transitional Wedge,-4.072369,11.42316
8349,13.287712379549442,3,1,Transitional Wedge,-4.042961,11.451416
8350,13.287712379549442,3,1,Transitional Wedge,-4.022381,11.470629
8351,13.287712379549442,2,1,Transitional Wedge,-3.9959679,11.493831
8352,13.287712379549442,3,1,Transitional Wedge,-3.9752872,11.51406
8353,13.287712379549442,1,1,Transitional Wedge,-3.955653,11.52866
8354,13.287712379549442,2,1,Transitional Wedge,-3.908756,11.565795
8355,13.287712379549442,3,1,Transitional Wedge,-3.8788915,11.585794
8356,13.287712379549442,2,1,Transitional Wedge,-3.8452523,11.610559
8357,13.287712379549442,2,1,Transitional Wedge,-3.8090248,11.634186
8358,13.287712379549442,4,1,Transitional Wedge,-3.7738645,11.656366
8359,13.287712379549442,2,1,Transitional Wedge,-3.7374206,11.679652
8360,13.287712379549442,4,1,Transitional Wedge,-3.7038665,11.701443
8361,13.287712379549442,2,1,Transitional Wedge,-3.670069,11.71738
8362,13.287712379549442,3,1,Transitional Wedge,-3.6397107,11.7345
8363,13.287712379549442,1,1,Transitional Wedge,-3.622872,11.740964
8364,13.287712379549442,4,1,Transitional Wedge,-3.5789096,11.769129
8365,13.287712379549442,3,1,Transitional Wedge,-3.5392022,11.784265
8366,13.287712379549442,3,1,Transitional Wedge,-3.5052347,11.800533
8367,13.287712379549442,2,1,Transitional Wedge,-3.4598594,11.820261
8368,13.287712379549442,2,1,Transitional Wedge,-3.4340007,11.828856
8369,13.287712379549442,1,1,Transitional Wedge,-3.3914464,11.85322
8370,13.287712379549442,4,1,Transitional Wedge,-3.3556013,11.860229
8371,13.287712379549442,2,1,Transitional Wedge,-3.3408616,11.8630495
8372,13.287712379549442,4,1,Transitional Wedge,-3.2909603,11.880649
8373,13.287712379549442,2,1,Transitional Wedge,-3.2631428,11.887479
8374,13.287712379549442,3,1,Transitional Wedge,-3.228107,11.898399
8375,13.287712379549442,2,1,Transitional Wedge,-3.1913314,11.910113
8376,13.287712379549442,3,1,Transitional Wedge,-3.1514163,11.921761
8377,13.287712379549442,1,1,Transitional Wedge,-3.115211,11.934327
8378,13.287712379549442,3,1,Transitional Wedge,-3.0764325,11.94719
8379,13.287712379549442,3,1,Transitional Wedge,-3.038703,11.957661
8380,13.287712379549442,3,1,Transitional Wedge,-2.9991114,11.970578
8381,13.287712379549442,2,1,Transitional Wedge,-2.9578812,11.985478
8382,13.287712379549442,4,1,Transitional Wedge,-2.9261894,11.985345
8383,13.287712379549442,2,1,Transitional Wedge,-2.9071505,11.990421
8384,13.287712379549442,2,1,Transitional Wedge,-2.8586242,11.993788
8385,13.287712379549442,4,1,Transitional Wedge,-2.8211887,11.996022
8386,13.287712379549442,3,1,Transitional Wedge,-2.793946,12.001619
8387,13.287712379549442,1,1,Transitional Wedge,-2.7629192,12.004547
8388,13.287712379549442,3,1,Transitional Wedge,-2.72297,12.009843
8389,13.287712379549442,1,1,Transitional Wedge,-2.6957576,12.013227
8390,13.287712379549442,3,1,Transitional Wedge,-2.6489866,12.017047
8391,13.287712379549442,2,1,Transitional Wedge,-2.6089487,12.021037
8392,13.287712379549442,2,1,Transitional Wedge,-2.5691512,12.0231
8393,13.287712379549442,3,1,Transitional Wedge,-2.5273702,12.025387
8394,13.287712379549442,3,1,Transitional Wedge,-2.4840345,12.027945
8395,13.287712379549442,3,1,Transitional Wedge,-2.44183,12.029263
8396,13.287712379549442,2,1,Transitional Wedge,-2.3932345,12.031142
8397,13.287712379549442,2,1,Transitional Wedge,-2.3448355,12.030807
8398,13.287712379549442,4,1,Transitional Wedge,-2.3081198,12.029704
8399,13.287712379549442,2,1,Transitional Wedge,-2.2532365,12.028636
8400,13.287712379549442,4,1,Transitional Wedge,-2.2252784,12.028838
8401,13.287712379549442,2,1,Transitional Wedge,-2.1700554,12.028305
8402,13.287712379549442,2,1,Transitional Wedge,-2.1424243,12.027827
8403,13.287712379549442,2,1,Transitional Wedge,-2.0965343,12.02295
8404,13.287712379549442,3,1,Transitional Wedge,-2.0617669,12.023211
8405,13.287712379549442,2,1,Transitional Wedge,-2.0317984,12.023031
8406,13.287712379549442,3,1,Transitional Wedge,-1.9696586,12.020416
8407,13.287712379549442,2,1,Transitional Wedge,-1.9215856,12.017577
8408,13.287712379549442,2,1,Transitional Wedge,-1.9020267,12.017272
8409,13.287712379549442,2,1,Transitional Wedge,-1.8300433,12.010845
8410,13.287712379549442,3,1,Transitional Wedge,-1.7862955,12.008343
8411,13.287712379549442,2,1,Transitional Wedge,-1.7202963,12.003884
8412,13.287712379549442,3,1,Transitional Wedge,-1.7048444,12.00346
8413,13.287712379549442,2,1,Transitional Wedge,-1.6674167,12.001972
8414,13.287712379549442,3,1,Transitional Wedge,-1.6237279,12.000235
8415,13.287712379549442,4,1,Transitional Wedge,-1.6064284,11.998616
8416,13.287712379549442,2,1,Transitional Wedge,-1.5560873,11.997072
8417,13.287712379549442,2,1,Transitional Wedge,-1.5173465,11.995966
8418,13.287712379549442,4,1,Transitional Wedge,-1.4883623,11.99361
8419,13.287712379549442,1,1,Transitional Wedge,-1.4094526,11.982364
8420,13.287712379549442,3,1,Transitional Wedge,-1.391804,11.987387
8421,13.287712379549442,3,1,Transitional Wedge,-1.3657869,11.986664
8422,13.287712379549442,2,1,Transitional Wedge,-1.336486,11.985513
8423,13.287712379549442,1,1,Transitional Wedge,-1.2916825,11.981953
8424,13.287712379549442,3,1,Transitional Wedge,-1.2509934,11.981068
8425,13.287712379549442,2,1,Transitional Wedge,-1.2147171,11.979467
8426,13.287712379549442,3,1,Transitional Wedge,-1.1741737,11.977911
8427,13.287712379549442,2,1,Transitional Wedge,-1.1490422,11.9775305
8428,13.287712379549442,3,1,Transitional Wedge,-1.0969032,11.975924
8429,13.287712379549442,1,1,Transitional Wedge,-1.0617762,11.974637
8430,13.287712379549442,4,1,Transitional Wedge,-1.0258406,11.97327
8431,13.287712379549442,1,1,Transitional Wedge,-1.0012202,11.972599
8432,13.287712379549442,3,1,Transitional Wedge,-0.96733505,11.972312
8433,13.287712379549442,2,1,Transitional Wedge,-0.8984398,11.9725895
8434,13.287712379549442,2,1,Transitional Wedge,-0.8559472,11.970609
8435,13.287712379549442,3,1,Transitional Wedge,-0.8303,11.972551
8436,13.287712379549442,4,1,Transitional Wedge,-0.7899214,11.97366
8437,13.287712379549442,3,1,Transitional Wedge,-0.752842,11.972987
8438,13.287712379549442,2,1,Transitional Wedge,-0.710187,11.97388
8439,13.287712379549442,3,1,Transitional Wedge,-0.6917018,11.97389
8440,13.287712379549442,3,1,Transitional Wedge,-0.6418709,11.97338
8441,13.287712379549442,2,1,Transitional Wedge,-0.6166906,11.971374
8442,13.287712379549442,4,1,Transitional Wedge,-0.56882954,11.972638
8443,13.287712379549442,1,1,Transitional Wedge,-0.5413837,11.972602
8444,13.287712379549442,2,1,Transitional Wedge,-0.5127835,11.972458
8445,13.287712379549442,3,1,Transitional Wedge,-0.4777836,11.972298
8446,13.287712379549442,3,1,Transitional Wedge,-0.450084,11.973688
8447,13.287712379549442,1,1,Transitional Wedge,-0.4048112,11.975137
8448,13.287712379549442,3,1,Transitional Wedge,-0.3683822,11.9757395
8449,13.287712379549442,3,1,Transitional Wedge,-0.32998392,11.977252
8450,13.287712379549442,3,1,Transitional Wedge,-0.28643775,11.980048
8451,13.287712379549442,2,1,Transitional Wedge,-0.23373997,11.982823
8452,13.287712379549442,2,1,Transitional Wedge,-0.20165552,11.985408
8453,13.287712379549442,2,1,Transitional Wedge,-0.1568428,11.9879
8454,13.287712379549442,3,1,Transitional Wedge,-0.12084172,11.992538
8455,13.287712379549442,3,1,Transitional Wedge,-0.08343756,11.996705
8456,13.287712379549442,3,1,Transitional Wedge,-0.04146711,12.002449
8457,13.287712379549442,2,1,Transitional Wedge,0.011026646,12.012111
8458,13.287712379549442,2,1,Transitional Wedge,0.047081973,12.022748
8459,13.287712379549442,2,1,Transitional Wedge,0.0926752,12.045774
8460,13.287712379549442,4,1,Transitional Wedge,0.12345002,12.044287
8461,13.287712379549442,1,1,Transitional Wedge,0.14591451,12.0516205
8462,13.287712379549442,2,1,Transitional Wedge,0.17628491,12.062642
8463,13.287712379549442,4,1,Transitional Wedge,0.2073712,12.0739975
8464,13.287712379549442,2,1,Transitional Wedge,0.26303524,12.107273
8465,13.287712379549442,2,1,Transitional Wedge,0.2583089,12.090085
8466,13.287712379549442,4,1,Transitional Wedge,0.29316458,12.1044855
8467,13.287712379549442,1,1,Transitional Wedge,0.31258935,12.107366
8468,13.287712379549442,3,1,Transitional Wedge,0.34235698,12.123622
8469,13.287712379549442,2,1,Transitional Wedge,0.35358295,12.121067
8470,13.287712379549442,4,1,Transitional Wedge,0.37948745,12.13522
8471,13.287712379549442,2,1,Transitional Wedge,0.42427316,12.167208
8472,13.287712379549442,3,1,Transitional Wedge,0.4582146,12.190573
8473,13.287712379549442,2,1,Transitional Wedge,0.48822513,12.211449
8474,13.287712379549442,3,1,Transitional Wedge,0.5218341,12.235039
8475,13.287712379549442,3,1,Transitional Wedge,0.54972136,12.259519
8476,13.287712379549442,3,1,Transitional Wedge,0.56672513,12.273759
8477,13.287712379549442,2,1,Transitional Wedge,0.5815619,12.284923
8478,13.287712379549442,3,1,Transitional Wedge,0.6258692,12.325335
8479,13.287712379549442,2,1,Transitional Wedge,0.63909537,12.346182
8480,13.287712379549442,3,1,Transitional Wedge,0.66612923,12.372567
8481,13.287712379549442,3,1,Transitional Wedge,0.6833622,12.399937
8482,13.287712379549442,2,1,Transitional Wedge,0.68783486,12.402699
8483,13.287712379549442,2,1,Transitional Wedge,0.7243874,12.459214
8484,13.287712379549442,4,1,Transitional Wedge,0.7296312,12.465573
8485,13.287712379549442,2,1,Transitional Wedge,0.7584823,12.509481
8486,13.287712379549442,2,1,Transitional Wedge,0.78779024,12.567762
8487,13.287712379549442,3,1,Transitional Wedge,0.79632044,12.588109
8488,13.287712379549442,2,1,Transitional Wedge,0.81469333,12.628184
8489,13.287712379549442,2,1,Transitional Wedge,0.82136655,12.642059
8490,13.287712379549442,4,1,Transitional Wedge,0.8295268,12.680589
8491,13.287712379549442,2,1,Transitional Wedge,0.8476496,12.723888
8492,13.287712379549442,3,1,Transitional Wedge,0.8460432,12.748571
8493,13.287712379549442,3,1,Transitional Wedge,0.85026085,12.7714205
8494,13.287712379549442,3,1,Transitional Wedge,0.8495999,12.80054
8495,13.287712379549442,2,1,Transitional Wedge,0.84878254,12.833555
8496,13.287712379549442,3,1,Transitional Wedge,0.8511125,12.845156
8497,13.287712379549442,2,1,Transitional Wedge,0.8402652,12.88935
8498,13.287712379549442,3,1,Transitional Wedge,0.8322795,12.92526
8499,13.287712379549442,2,1,Transitional Wedge,0.82029015,12.961343
8500,13.287712379549442,3,1,Transitional Wedge,0.80377394,13.006571
8501,13.287712379549442,1,1,Transitional Wedge,0.7889268,13.041361
8502,13.287712379549442,4,1,Transitional Wedge,0.7738916,13.073993
8503,13.287712379549442,2,1,Transitional Wedge,0.7442411,13.129601
8504,13.287712379549442,2,1,Transitional Wedge,0.72983277,13.150823
8505,13.287712379549442,3,1,Transitional Wedge,0.7086577,13.1845665
8506,13.287712379549442,2,1,Transitional Wedge,0.68588346,13.215626
8507,13.287712379549442,2,1,Transitional Wedge,0.667956,13.245951
8508,13.287712379549442,3,1,Transitional Wedge,0.6376888,13.27936
8509,13.287712379549442,2,1,Transitional Wedge,0.61110854,13.309342
8510,13.287712379549442,4,1,Transitional Wedge,0.60337615,13.318607
8511,13.287712379549442,2,1,Transitional Wedge,0.5762529,13.348643
8512,13.287712379549442,3,1,Transitional Wedge,0.52851933,13.3929405
8513,13.287712379549442,1,1,Transitional Wedge,0.50314057,13.411152
8514,13.287712379549442,4,1,Transitional Wedge,0.47448036,13.434556
8515,13.287712379549442,3,1,Transitional Wedge,0.44460124,13.4579935
8516,13.287712379549442,2,1,Transitional Wedge,0.4184777,13.473146
8517,13.287712379549442,3,1,Transitional Wedge,0.38691258,13.500186
8518,13.287712379549442,2,1,Transitional Wedge,0.3356898,13.537916
8519,13.287712379549442,2,1,Transitional Wedge,0.29434657,13.558997
8520,13.287712379549442,4,1,Transitional Wedge,0.26344624,13.576217
8521,13.287712379549442,1,1,Transitional Wedge,0.22842202,13.595753
8522,13.287712379549442,2,1,Transitional Wedge,0.19146451,13.615602
8523,13.287712379549442,2,1,Transitional Wedge,0.15000139,13.634329
8524,13.287712379549442,2,1,Transitional Wedge,0.10947909,13.653531
8525,13.287712379549442,3,1,Transitional Wedge,0.0478264,13.689465
8526,13.287712379549442,4,1,Transitional Wedge,0.022269785,13.692121
8527,13.287712379549442,1,1,Transitional Wedge,-0.04120271,13.717087
8528,13.287712379549442,3,1,Transitional Wedge,-0.08127509,13.731297
8529,13.287712379549442,2,1,Transitional Wedge,-0.1438667,13.755454
8530,13.287712379549442,3,1,Transitional Wedge,-0.17956439,13.767645
8531,13.287712379549442,2,1,Transitional Wedge,-0.21701498,13.778266
8532,13.287712379549442,3,1,Transitional Wedge,-0.25658593,13.788193
8533,13.287712379549442,3,1,Transitional Wedge,-0.30414498,13.801476
8534,13.287712379549442,3,1,Transitional Wedge,-0.37369704,13.817973
8535,13.287712379549442,3,1,Transitional Wedge,-0.40319604,13.821325
8536,13.287712379549442,3,1,Transitional Wedge,-0.4440067,13.828338
8537,13.287712379549442,1,1,Transitional Wedge,-0.4867076,13.8359
8538,13.287712379549442,3,1,Transitional Wedge,-0.5381687,13.841854
8539,13.287712379549442,1,1,Transitional Wedge,-0.57512724,13.845147
8540,13.287712379549442,4,1,Transitional Wedge,-0.62304,13.849316
8541,13.287712379549442,3,1,Transitional Wedge,-0.6706933,13.854224
8542,13.287712379549442,2,1,Transitional Wedge,-0.7153561,13.856221
8543,13.287712379549442,1,1,Transitional Wedge,-0.76037353,13.858625
8544,13.287712379549442,3,1,Transitional Wedge,-0.8071176,13.861377
8545,13.287712379549442,2,1,Transitional Wedge,-0.8632208,13.865043
8546,13.287712379549442,2,1,Transitional Wedge,-0.903839,13.86646
8547,13.287712379549442,4,1,Transitional Wedge,-0.96024495,13.869277
8548,13.287712379549442,2,1,Transitional Wedge,-0.9971952,13.871186
8549,13.287712379549442,2,1,Transitional Wedge,-1.0490401,13.873555
8550,13.287712379549442,4,1,Transitional Wedge,-1.0879986,13.875098
8551,13.287712379549442,2,1,Transitional Wedge,-1.1496987,13.877863
8552,13.287712379549442,2,1,Transitional Wedge,-1.1905849,13.879396
8553,13.287712379549442,2,1,Transitional Wedge,-1.2368788,13.878211
8554,13.287712379549442,4,1,Transitional Wedge,-1.2812214,13.878099
8555,13.287712379549442,3,1,Transitional Wedge,-1.331021,13.879639
8556,13.287712379549442,4,1,Transitional Wedge,-1.3625543,13.878593
8557,13.287712379549442,2,1,Transitional Wedge,-1.4294165,13.877336
8558,13.287712379549442,3,1,Transitional Wedge,-1.4666588,13.878082
8559,13.287712379549442,2,1,Transitional Wedge,-1.5261892,13.877019
8560,13.287712379549442,3,1,Transitional Wedge,-1.5815972,13.875169
8561,13.287712379549442,2,1,Transitional Wedge,-1.6274978,13.873893
8562,13.287712379549442,3,1,Transitional Wedge,-1.680507,13.873047
8563,13.287712379549442,1,1,Transitional Wedge,-1.7310091,13.871328
8564,13.287712379549442,2,1,Transitional Wedge,-1.7824653,13.869233
8565,13.287712379549442,3,1,Transitional Wedge,-1.8316067,13.867673
8566,13.287712379549442,2,1,Transitional Wedge,-1.8866841,13.866692
8567,13.287712379549442,2,1,Transitional Wedge,-1.9399654,13.8663
8568,13.287712379549442,4,1,Transitional Wedge,-1.9918654,13.864419
8569,13.287712379549442,3,1,Transitional Wedge,-2.0421684,13.864844
8570,13.287712379549442,3,1,Transitional Wedge,-2.0960722,13.864423
8571,13.287712379549442,2,1,Transitional Wedge,-2.1292012,13.864513
8572,13.287712379549442,2,1,Transitional Wedge,-2.1914587,13.861522
8573,13.287712379549442,1,1,Transitional Wedge,-2.237984,13.862357
8574,13.287712379549442,3,1,Transitional Wedge,-2.3088694,13.862215
8575,13.287712379549442,2,1,Transitional Wedge,-2.3714676,13.863181
8576,13.287712379549442,2,1,Transitional Wedge,-2.4271114,13.862873
8577,13.287712379549442,2,1,Transitional Wedge,-2.4833727,13.863424
8578,13.287712379549442,2,1,Transitional Wedge,-2.5286655,13.86234
8579,13.287712379549442,2,1,Transitional Wedge,-2.60515,13.8676405
8580,13.287712379549442,5,1,Transitional Wedge,-2.6677563,13.871595
8581,13.287712379549442,1,1,Transitional Wedge,-2.728596,13.874473
8582,13.287712379549442,3,1,Transitional Wedge,-2.79684,13.876415
8583,13.287712379549442,2,1,Transitional Wedge,-2.8610072,13.878683
8584,13.287712379549442,3,1,Transitional Wedge,-2.9289703,13.878596
8585,13.287712379549442,3,1,Transitional Wedge,-2.9935412,13.885046
8586,13.287712379549442,3,1,Transitional Wedge,-3.060703,13.886119
8587,13.287712379549442,2,1,Transitional Wedge,-3.1242218,13.893031
8588,13.287712379549442,3,1,Transitional Wedge,-3.1949139,13.896812
8589,13.287712379549442,3,1,Transitional Wedge,-3.2663639,13.901774
8590,13.287712379549442,3,1,Transitional Wedge,-3.3287208,13.904608
8591,13.287712379549442,2,1,Transitional Wedge,-3.3881788,13.906691
8592,13.287712379549442,3,1,Transitional Wedge,-3.4832067,13.916359
8593,13.287712379549442,2,1,Transitional Wedge,-3.5457277,13.921013
8594,13.287712379549442,2,1,Transitional Wedge,-3.6274805,13.931748
8595,13.287712379549442,3,1,Transitional Wedge,-3.6963737,13.94061
8596,13.287712379549442,3,1,Transitional Wedge,-3.780168,13.94487
8597,13.287712379549442,1,1,Transitional Wedge,-3.8438535,13.962007
8598,13.287712379549442,3,1,Transitional Wedge,-3.922322,13.970091
8599,13.287712379549442,1,1,Transitional Wedge,-3.9959033,13.986162
8600,13.287712379549442,3,1,Transitional Wedge,-4.0772,13.995816
8601,13.287712379549442,3,1,Transitional Wedge,-4.157556,14.0100355
8602,13.287712379549442,4,1,Transitional Wedge,-4.2226696,14.019442
8603,13.287712379549442,2,1,Transitional Wedge,-4.2969985,14.045187
8604,13.287712379549442,3,1,Transitional Wedge,-4.350102,14.041765
8605,13.287712379549442,2,1,Transitional Wedge,-4.4298267,14.042452
8606,13.287712379549442,3,1,Transitional Wedge,-4.507003,14.045595
8607,13.287712379549442,3,1,Transitional Wedge,-4.5773234,14.048351
8608,13.287712379549442,2,1,Transitional Wedge,-4.6549263,14.050594
8609,13.287712379549442,1,1,Transitional Wedge,-4.7368493,14.054051
8610,13.287712379549442,5,1,Transitional Wedge,-4.8216085,14.057867
8611,13.287712379549442,2,1,Transitional Wedge,-4.867493,14.056036
8612,13.287712379549442,2,1,Transitional Wedge,-4.9160414,14.057331
8613,13.287712379549442,3,1,Transitional Wedge,-4.9985085,14.057225
8614,13.287712379549442,3,1,Transitional Wedge,-5.0532646,14.05764
8615,13.287712379549442,2,1,Transitional Wedge,-5.150906,14.056362
8616,13.287712379549442,3,1,Transitional Wedge,-5.1952367,14.05364
8617,13.287712379549442,2,1,Transitional Wedge,-5.281753,14.051961
8618,13.287712379549442,3,1,Transitional Wedge,-5.334415,14.046229
8619,13.287712379549442,3,1,Transitional Wedge,-5.4019656,14.042753
8620,13.287712379549442,3,1,Transitional Wedge,-5.4681807,14.037361
8621,13.287712379549442,2,1,Transitional Wedge,-5.536783,14.032356
8622,13.287712379549442,3,1,Transitional Wedge,-5.6000977,14.025165
8623,13.287712379549442,1,1,Transitional Wedge,-5.669169,14.0211935
8624,13.287712379549442,3,1,Transitional Wedge,-5.7344837,14.011284
8625,13.287712379549442,3,1,Transitional Wedge,-5.797853,14.004175
8626,13.287712379549442,3,1,Transitional Wedge,-5.857392,13.994903
8627,13.287712379549442,1,1,Transitional Wedge,-5.9202642,13.985884
8628,13.287712379549442,3,1,Transitional Wedge,-5.997904,13.975104
8629,13.287712379549442,1,1,Transitional Wedge,-6.0503073,13.966066
8630,13.287712379549442,3,1,Transitional Wedge,-6.113181,13.956047
8631,13.287712379549442,3,1,Transitional Wedge,-6.1785793,13.945352
8632,13.287712379549442,3,1,Transitional Wedge,-6.2435975,13.933923
8633,13.287712379549442,2,1,Transitional Wedge,-6.306153,13.924014
8634,13.287712379549442,3,1,Transitional Wedge,-6.3801484,13.910341
8635,13.287712379549442,3,1,Transitional Wedge,-6.4556227,13.894515
8636,13.287712379549442,3,1,Transitional Wedge,-6.516919,13.882794
8637,13.287712379549442,2,1,Transitional Wedge,-6.5816345,13.869994
8638,13.287712379549442,3,1,Transitional Wedge,-6.6440783,13.857143
8639,13.287712379549442,2,1,Transitional Wedge,-6.709646,13.842634
8640,13.287712379549442,3,1,Transitional Wedge,-6.769657,13.830199
8641,13.287712379549442,1,1,Transitional Wedge,-6.852794,13.80985
8642,13.287712379549442,3,1,Transitional Wedge,-6.909808,13.799725
8643,13.287712379549442,3,1,Transitional Wedge,-6.996635,13.781476
8644,13.287712379549442,2,1,Transitional Wedge,-7.0458813,13.769951
8645,13.287712379549442,4,1,Transitional Wedge,-7.1152835,13.753189
8646,13.287712379549442,4,1,Transitional Wedge,-7.1737375,13.74166
8647,13.287712379549442,1,1,Transitional Wedge,-7.2218943,13.731966
8648,13.287712379549442,3,1,Transitional Wedge,-7.262738,13.735026
8649,13.287712379549442,2,1,Transitional Wedge,-7.339978,13.7061615
8650,13.287712379549442,3,1,Transitional Wedge,-7.3952284,13.693134
8651,13.287712379549442,2,1,Transitional Wedge,-7.4618645,13.677474
8652,13.287712379549442,4,1,Transitional Wedge,-7.5200734,13.660772
8653,13.287712379549442,2,1,Transitional Wedge,-7.5809913,13.646452
8654,13.287712379549442,2,1,Transitional Wedge,-7.641239,13.63077
8655,13.287712379549442,3,1,Transitional Wedge,-7.7044325,13.614014
8656,13.287712379549442,2,1,Transitional Wedge,-7.7626204,13.598562
8657,13.287712379549442,2,1,Transitional Wedge,-7.830254,13.58117
8658,13.287712379549442,4,1,Transitional Wedge,-7.8944926,13.562314
8659,13.287712379549442,2,1,Transitional Wedge,-7.950273,13.547888
8660,13.287712379549442,3,1,Transitional Wedge,-8.0250845,13.526603
8661,13.287712379549442,2,1,Transitional Wedge,-8.066796,13.516956
8662,13.287712379549442,3,1,Transitional Wedge,-8.121088,13.502777
8663,13.287712379549442,1,1,Transitional Wedge,-8.159182,13.499734
8664,13.287712379549442,3,1,Transitional Wedge,-8.214532,13.477501
8665,13.287712379549442,2,1,Transitional Wedge,-8.293407,13.452606
8666,13.287712379549442,3,1,Transitional Wedge,-8.358802,13.432819
8667,13.287712379549442,2,1,Transitional Wedge,-8.412264,13.4173355
8668,13.287712379549442,3,1,Transitional Wedge,-8.460138,13.401524
8669,13.287712379549442,1,1,Transitional Wedge,-8.510544,13.385232
8670,13.287712379549442,4,1,Transitional Wedge,-8.563225,13.369978
8671,13.287712379549442,3,1,Transitional Wedge,-8.617855,13.353007
8672,13.287712379549442,2,1,Transitional Wedge,-8.656319,13.34339
8673,13.287712379549442,3,1,Transitional Wedge,-8.699359,13.330314
8674,13.287712379549442,2,1,Transitional Wedge,-8.74054,13.317821
8675,13.287712379549442,2,1,Transitional Wedge,-8.785366,13.30499
8676,13.287712379549442,3,1,Transitional Wedge,-8.825271,13.292439
8677,13.287712379549442,1,1,Transitional Wedge,-8.868177,13.278135
8678,13.287712379549442,2,1,Transitional Wedge,-8.9394,13.245443
8679,13.287712379549442,3,1,Transitional Wedge,-8.953529,13.248477
8680,13.287712379549442,4,1,Transitional Wedge,-8.995508,13.232844
8681,13.287712379549442,1,1,Transitional Wedge,-9.036503,13.217033
8682,13.287712379549442,3,1,Transitional Wedge,-9.080591,13.200169
8683,13.287712379549442,2,1,Transitional Wedge,-9.122447,13.183436
8684,13.287712379549442,3,1,Transitional Wedge,-9.161938,13.166534
8685,13.287712379549442,3,1,Transitional Wedge,-9.209772,13.146036
8686,13.287712379549442,3,1,Transitional Wedge,-9.253195,13.125879
8687,13.287712379549442,3,1,Transitional Wedge,-9.2949705,13.107385
8688,13.287712379549442,3,1,Transitional Wedge,-9.335858,13.086195
8689,13.287712379549442,1,1,Transitional Wedge,-9.373708,13.067689
8690,13.287712379549442,4,1,Transitional Wedge,-9.406502,13.050349
8691,13.287712379549442,2,1,Transitional Wedge,-9.435877,13.036428
8692,13.287712379549442,3,1,Transitional Wedge,-9.492213,13.0032425
8693,13.287712379549442,1,1,Transitional Wedge,-9.525611,12.983214
8694,13.287712379549442,4,1,Transitional Wedge,-9.562995,12.960603
8695,13.287712379549442,3,1,Transitional Wedge,-9.593971,12.940415
8696,13.287712379549442,2,1,Transitional Wedge,-9.6589,12.8923435
8697,13.287712379549442,3,1,Transitional Wedge,-9.681022,12.879255
8698,13.287712379549442,2,1,Transitional Wedge,-9.712692,12.854931
8699,13.287712379549442,1,1,Transitional Wedge,-9.748031,12.828346
8700,13.287712379549442,4,1,Transitional Wedge,-9.776189,12.804822
8701,13.287712379549442,3,1,Transitional Wedge,-9.802161,12.782544
8702,13.287712379549442,3,1,Transitional Wedge,-9.824579,12.768788
8703,13.287712379549442,2,1,Transitional Wedge,-9.846084,12.745134
8704,13.287712379549442,2,1,Transitional Wedge,-9.874977,12.713109
8705,13.287712379549442,2,1,Transitional Wedge,-9.899086,12.688142
8706,13.287712379549442,3,1,Transitional Wedge,-9.921544,12.661273
8707,13.287712379549442,1,1,Transitional Wedge,-9.949904,12.6283245
8708,13.287712379549442,3,1,Transitional Wedge,-9.959038,12.612301
8709,13.287712379549442,2,1,Transitional Wedge,-9.976092,12.589936
8710,13.287712379549442,4,1,Transitional Wedge,-9.99124,12.56262
8711,13.287712379549442,2,1,Transitional Wedge,-10.014539,12.530127
